image_id,image_file,width,height,lean_flag,look_flag,phone_flag,lean_angle,head_turn_angle,confidence,person_id,frame_id,label
332,IMG_9013_jpg.rf.6aa746d9c98a9e3f2d29919d1a059ee8.jpg,640,640,0,0,0,0.0,0.0,0.8,person_034,2,normal
333,IMG_8558_jpg.rf.63878b2e8e1030b419bf80202a85f302.jpg,640,640,0,0,0,0.0,0.0,0.8,person_034,3,normal
334,IMG_8602_jpg.rf.6eea8bf3db0762a313a14890442dbd19.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_034,4,suspicious
335,IMG_8593_jpg.rf.6a767b2275242b316a987e26734d9caf.jpg,640,640,1,0,0,0.0,0.0,0.8,person_034,5,suspicious
336,IMG_8562_jpg.rf.6636c1570380e968409587bcfa6be973.jpg,640,640,0,0,0,0.0,0.0,0.8,person_034,6,normal
337,IMG_9097_jpg.rf.6d1eab76f5c8a43e83940f77d5fec429.jpg,640,640,1,0,0,0.0,0.0,0.8,person_034,7,suspicious
338,IMG_8594_jpg.rf.6faaf9910499e1d728bcb0bfc5539166.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_034,8,suspicious
339,IMG_8728_jpg.rf.673d70b4f2100382c526931ab712d6f6.jpg,640,640,0,0,0,0.0,0.0,0.8,person_034,9,normal
340,IMG_8665_jpg.rf.6ed85d1a5c1d531e6919b2844aef85ab.jpg,640,640,0,0,0,0.0,0.0,0.8,person_035,0,normal
341,IMG_8749_jpg.rf.701c337f6551621f57fef1a202138746.jpg,640,640,1,0,0,0.0,0.0,0.8,person_035,1,suspicious
342,IMG_8629_jpg.rf.6d1e7224fc73af168fbf26ac2d0ce869.jpg,640,640,1,0,0,0.0,0.0,0.8,person_035,2,suspicious
343,IMG_8687_jpg.rf.70c4e5d4ecfc65a65503017189971d2c.jpg,640,640,1,0,0,0.0,0.0,0.8,person_035,3,suspicious
344,IMG_8643_jpg.rf.68f347b104b78c9356095063a563f48e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_035,4,suspicious
345,IMG_9107_jpg.rf.71ae3a54ef56a2e7833653657c7579cb.jpg,640,640,1,0,0,0.0,0.0,0.8,person_035,5,suspicious
346,IMG_9074_jpg.rf.6b1fd99576398ffb1e8e9c9665bcddb5.jpg,640,640,1,0,0,0.0,0.0,0.8,person_035,6,suspicious
347,IMG_9027_jpg.rf.74656455781593a4917d8517e2013e75.jpg,640,640,0,1,0,0.0,20.0,0.8,person_035,7,suspicious
348,IMG_9197_jpg.rf.73e306a7ba98ead62e20c2d60166394d.jpg,640,640,0,1,0,0.0,20.0,0.8,person_035,8,suspicious
349,IMG_8708_jpg.rf.6e8b59712d09f67cebc07458aa90807c.jpg,640,640,0,0,0,0.0,0.0,0.8,person_035,9,normal
350,IMG_8755_jpg.rf.695af019438d31901c22987814857927.jpg,640,640,1,0,0,0.0,0.0,0.8,person_036,0,suspicious
351,IMG_8626_jpg.rf.6c794461ce9dc39c42dfc7c40e74b88c.jpg,640,640,0,1,0,0.0,20.0,0.8,person_036,1,suspicious
352,IMG_8624_jpg.rf.6e0ac68ec37d2afea5ed059c94ace8c8.jpg,640,640,1,0,0,0.0,0.0,0.8,person_036,2,suspicious
353,IMG_9102_jpg.rf.68261e9a67bc597ac90998e2c75bbb33.jpg,640,640,1,0,0,0.0,0.0,0.8,person_036,3,suspicious
354,IMG_8701_jpg.rf.6fa9f551317dd644aa0841882861d529.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_036,4,suspicious_multiple
355,IMG_9136_jpg.rf.6c81a8c87fefc81292455b1589dd26eb.jpg,640,640,1,0,0,0.0,0.0,0.8,person_036,5,suspicious
356,IMG_9108_jpg.rf.73ca470d0c94c54f7d175dc857c02f42.jpg,640,640,1,0,0,0.0,0.0,0.8,person_036,6,suspicious
357,IMG_8651_jpg.rf.70b7a1289d1f2ac0a75d578ecde8a25b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_036,7,normal
358,IMG_9178_jpg.rf.71d980c31be60cf16342a4512f56aa81.jpg,640,640,0,0,0,0.0,0.0,0.8,person_036,8,normal
359,IMG_9174_jpg.rf.75807204ee805925a9b64a77f9d94879.jpg,640,640,0,0,0,0.0,0.0,0.8,person_036,9,normal
360,IMG_9126_jpg.rf.75f10011bf204295e0f9bdbe4944e143.jpg,640,640,1,0,0,0.0,0.0,0.8,person_037,0,suspicious
361,IMG_8657_jpg.rf.75a62a1a2d68ed3961ddd6f62535fe79.jpg,640,640,0,0,0,0.0,0.0,0.8,person_037,1,normal
362,IMG_9160_jpg.rf.75ef1a174d25b25adb515313b94eb717.jpg,640,640,1,0,0,0.0,0.0,0.8,person_037,2,suspicious
363,IMG_9080_jpg.rf.762dd32c8b4fd10d36cd3d28b508633b.jpg,640,640,1,0,0,0.0,0.0,0.8,person_037,3,suspicious
364,IMG_9091_jpg.rf.7693fe3d5bd33645d698080e9dea4d80.jpg,640,640,1,0,0,0.0,0.0,0.8,person_037,4,suspicious
365,IMG_9121_jpg.rf.770e1a82f35bb0f06174a03577fd0abc.jpg,640,640,1,0,0,0.0,0.0,0.8,person_037,5,suspicious
366,IMG_9021_jpg.rf.771cf45381fa59270a51fd26f083903c.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_037,6,suspicious
367,IMG_9204_jpg.rf.76eab6fe268049cabe3b6d92413377f6.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_037,7,suspicious
368,IMG_9215_jpg.rf.782d67eb8215da8a1664df5af48e0279.jpg,640,640,0,1,0,0.0,20.0,0.8,person_037,8,suspicious
369,IMG_8729_jpg.rf.6ff995d12432a90b581147d60b135de6.jpg,640,640,0,0,0,0.0,0.0,0.8,person_037,9,normal
370,IMG_9117_jpg.rf.78b5644fda1aa8a2d84caa9a82cc23e2.jpg,640,640,1,0,0,0.0,0.0,0.8,person_038,0,suspicious
371,IMG_8607_jpg.rf.7234b41989646b6008eb8a0a96e462f6.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_038,1,suspicious
372,IMG_9181_jpg.rf.742f3fed102c9c44e94f7a26b50c9e4f.jpg,640,640,0,0,0,0.0,0.0,0.8,person_038,2,normal
373,IMG_9196_jpg.rf.79450e9942c08526c96eb55b1e84a0ea.jpg,640,640,0,1,0,0.0,20.0,0.8,person_038,3,suspicious
374,IMG_8610_jpg.rf.703b1cb9c1de45d2ea45e92248a77d3a.jpg,640,640,0,1,0,0.0,20.0,0.8,person_038,4,suspicious
375,IMG_9060_jpg.rf.78880a205a2b5848e8d5850c060fa661.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_038,5,suspicious
376,IMG_8595_jpg.rf.6d84e236376f297d9f092d6b6bf52802.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_038,6,suspicious
377,IMG_8699_jpg.rf.7a5721aac8b600155586946e7b085e62.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_038,7,suspicious
378,IMG_8599_jpg.rf.72f08a65dc1eae0ec79871b77264394d.jpg,640,640,1,0,0,0.0,0.0,0.8,person_038,8,suspicious
379,IMG_8730_jpg.rf.6ddf69cea877db2957ad10afa2c6d67b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_038,9,normal
380,IMG_9117_jpg.rf.786fc89dfd9133a27304b8976d7587e5.jpg,640,640,1,0,0,0.0,0.0,0.8,person_039,0,suspicious
381,IMG_8694_jpg.rf.746c53b3d2a371c23a5823678431064b.jpg,640,640,1,1,0,0.0,-20.0,0.8,person_039,1,suspicious_multiple
382,IMG_8653_jpg.rf.686fdb79e07a80f6ad06beb2dd42dbdc.jpg,640,640,0,0,0,0.0,0.0,0.8,person_039,2,normal
383,IMG_8667_jpg.rf.7bbafee66a7cd606cc35337c7609868e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_039,3,suspicious
384,IMG_9204_jpg.rf.79c9dde5f2e3b83deaa4635996febdf3.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_039,4,suspicious
385,IMG_9022_jpg.rf.7a6dbb9340c20437dfbefaf2af19429a.jpg,640,640,0,1,0,0.0,20.0,0.8,person_039,5,suspicious
386,IMG_8586_jpg.rf.7be95a919720bc223fe1553e7c088707.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_039,6,suspicious
387,IMG_9044_jpg.rf.7b2b76cb67f7c2a6cdb4d3a878cc891b.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_039,7,suspicious
388,IMG_8710_jpg.rf.74dbe0d9c40d836ed827bb3facf81927.jpg,640,640,0,0,0,0.0,0.0,0.8,person_039,8,normal
389,IMG_8586_jpg.rf.7bfbc5ac26e3592be5f745fa7a7f29d1.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_039,9,suspicious
390,IMG_8713_jpg.rf.77be4ef71a6feab478897eab0d99d262.jpg,640,640,0,0,0,0.0,0.0,0.8,person_040,0,normal
391,IMG_8718_jpg.rf.7d492eb5d2cdfe9b28231e78b7f5d788.jpg,640,640,0,0,0,0.0,0.0,0.8,person_040,1,normal
392,IMG_9166_jpg.rf.7d30b9bd255e7f1d5f6a8310bfff08ed.jpg,640,640,0,0,0,0.0,0.0,0.8,person_040,2,normal
393,IMG_9029_jpg.rf.7d9c01240f0513e38114f027df283382.jpg,640,640,0,1,0,0.0,20.0,0.8,person_040,3,suspicious
394,IMG_9165_jpg.rf.7bf0295f7ae9cf659c1b9f092892543f.jpg,640,640,0,0,0,0.0,0.0,0.8,person_040,4,normal
395,IMG_8629_jpg.rf.7fa570ff48da8e12796a435bef35384a.jpg,640,640,1,0,0,0.0,0.0,0.8,person_040,5,suspicious
396,IMG_9072_jpg.rf.7886c0043eca75fbc0393ff58a96810d.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_040,6,suspicious
397,IMG_9184_jpg.rf.78681fb4a9d74d55af3a7c2a91e5cebe.jpg,640,640,0,0,0,0.0,0.0,0.8,person_040,7,normal
398,IMG_9075_jpg.rf.7a49bcac41e1bd7e8355ca86a6db56c4.jpg,640,640,1,0,0,0.0,0.0,0.8,person_040,8,suspicious
399,IMG_8759_jpg.rf.7be19a5c163fec149082f4200e956f80.jpg,640,640,1,0,0,0.0,0.0,0.8,person_040,9,suspicious
400,IMG_9052_jpg.rf.78c86fda66355490d4013333e9d90d64.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_041,0,suspicious
401,IMG_9186_jpg.rf.7fa8c8bdfab750759c78bb2b638e3317.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_041,1,suspicious
402,IMG_8608_jpg.rf.7b321f00441bd7271230e5a6de77c0f3.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_041,2,suspicious
403,IMG_8615_jpg.rf.81eeba08fd74d3d8c296b678f8318a46.jpg,640,640,0,1,0,0.0,20.0,0.8,person_041,3,suspicious
404,IMG_9113_jpg.rf.7e510c85d50666b789ef30d5c9d6bad6.jpg,640,640,1,0,0,0.0,0.0,0.8,person_041,4,suspicious
405,IMG_9027_jpg.rf.82a1e67a9f8abf866db71aed3589d78b.jpg,640,640,0,1,0,0.0,20.0,0.8,person_041,5,suspicious
406,IMG_9099_jpg.rf.76a100aa4153ff80a6aec9de7f841183.jpg,640,640,1,0,0,0.0,0.0,0.8,person_041,6,suspicious
407,IMG_9201_jpg.rf.80ab856db819722a7c08b2f9607000d3.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_041,7,suspicious
408,IMG_9041_jpg.rf.81ba920a416ef466a82d3fa17231665a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_041,8,suspicious
409,IMG_9178_jpg.rf.7cf548e8c7cd21b5d36f9d0131c6229e.jpg,640,640,0,0,0,0.0,0.0,0.8,person_041,9,normal
410,IMG_8689_jpg.rf.7c78c0cd7cac0ae42a066c3eab96f6ae.jpg,640,640,1,0,0,0.0,0.0,0.8,person_042,0,suspicious
411,IMG_8655_jpg.rf.832ec3fd6448d8d6bdf4b677bf356e64.jpg,640,640,0,0,0,0.0,0.0,0.8,person_042,1,normal
412,IMG_8627_jpg.rf.850a861e39d32313c245ce97bd78373b.jpg,640,640,1,0,0,0.0,0.0,0.8,person_042,2,suspicious
413,IMG_9097_jpg.rf.83d416d97bef2d2ca7b8d77de9ef121b.jpg,640,640,1,0,0,0.0,0.0,0.8,person_042,3,suspicious
414,IMG_8658_jpg.rf.8366e7cb84ce96c6aae2a6d9d34fa19a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_042,4,normal
415,IMG_8761_jpg.rf.7caa7fc7c1fec7f0390239947090e0a0.jpg,640,640,1,0,0,0.0,0.0,0.8,person_042,5,suspicious
416,IMG_9082_jpg.rf.7b0424b5e6e3869e6f68c8d080564a84.jpg,640,640,1,0,0,0.0,0.0,0.8,person_042,6,suspicious
417,IMG_9188_jpg.rf.8660143b27f2e3d7194f3c6e338296c1.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_042,7,suspicious
418,IMG_8695_jpg.rf.83c94a671f8e48bfe5b8ab9e1564a203.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_042,8,suspicious_multiple
419,IMG_9175_jpg.rf.867b1c5505b19f77db855abf81af47de.jpg,640,640,0,0,0,0.0,0.0,0.8,person_042,9,normal
420,IMG_9100_jpg.rf.7db8cd649bd18eb47766b6b1c15e88ce.jpg,640,640,1,0,0,0.0,0.0,0.8,person_043,0,suspicious
421,IMG_8744_jpg.rf.7fef3f694b8b0a735354b098b6489d02.jpg,640,640,1,0,0,0.0,0.0,0.8,person_043,1,suspicious
422,IMG_9153_jpg.rf.86be9d410b79a8f57759ec16e8972606.jpg,640,640,0,0,0,0.0,0.0,0.8,person_043,2,normal
423,IMG_8703_jpg.rf.83d998e6b57421e9e90dfd071da32092.jpg,640,640,0,1,0,0.0,20.0,0.8,person_043,3,suspicious_multiple
424,IMG_8684_jpg.rf.85d25724b76802da93110f2fcd9024fe.jpg,640,640,1,0,0,0.0,0.0,0.8,person_043,4,suspicious
425,IMG_9042_jpg.rf.817937f934dc7aaf52adc0df3f6ef46e.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_043,5,suspicious
426,IMG_8733_jpg.rf.7f40a37490900da921198340a1401ad6.jpg,640,640,1,0,0,0.0,0.0,0.8,person_043,6,suspicious
427,IMG_8628_jpg.rf.8054b98887cff0e476264cd321b08683.jpg,640,640,1,0,0,0.0,0.0,0.8,person_043,7,suspicious
428,IMG_9193_jpg.rf.86f60800040d112fcfd3bd877f7b7b61.jpg,640,640,0,1,0,0.0,20.0,0.8,person_043,8,suspicious
429,IMG_9038_jpg.rf.7dd4945126a78f280723cf5c00cb60f6.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_043,9,suspicious
430,IMG_8662_jpg.rf.824a744226482fa8a72572725cb22eb4.jpg,640,640,0,0,0,0.0,0.0,0.8,person_044,0,normal
431,IMG_8597_jpg.rf.89e24d04ff6fe51109f675883664a240.jpg,640,640,1,0,0,0.0,0.0,0.8,person_044,1,suspicious
432,IMG_8746_jpg.rf.8aa3d557a4db6ef5d742a32559be5347.jpg,640,640,1,0,0,0.0,0.0,0.8,person_044,2,suspicious
433,IMG_9021_jpg.rf.8a11447637f11394b35944f26d1868c6.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_044,3,suspicious
434,IMG_8758_jpg.rf.8bcdb76a5932aa37bb25e753b02fb0e4.jpg,640,640,1,0,0,0.0,0.0,0.8,person_044,4,suspicious
435,IMG_8586_jpg.rf.8d231fce982b094fbff3c0a9c6dce067.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_044,5,suspicious
436,IMG_8706_jpg.rf.879addd1d5245d73daf72d4f8ec4e37b.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_044,6,suspicious
437,IMG_9043_jpg.rf.824b867abe9ee41a979359c8a29a9627.jpg,640,640,0,0,0,0.0,0.0,0.8,person_044,7,normal
438,IMG_9060_jpg.rf.833868a0615c828d24532fc9ff22f83c.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_044,8,suspicious
439,IMG_9148_jpg.rf.85a6cf3fc90b2a9e63d347083ddb36d7.jpg,640,640,0,0,0,0.0,0.0,0.8,person_044,9,normal
440,IMG_8659_jpg.rf.8a7dd1f06fee71f5b272fcac3dc4201b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_045,0,normal
441,IMG_9149_jpg.rf.8b889283dd13ae5dc26c3220bda61b3a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_045,1,normal
442,IMG_9209_jpg.rf.86dc9ca24cdad34390086319ed92b393.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_045,2,suspicious
443,IMG_8562_jpg.rf.8b0b270144f3df54f638e7f63111db6d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_045,3,normal
444,IMG_8593_jpg.rf.8ea26157b9d4fee44776fcc47b1f8062.jpg,640,640,1,0,0,0.0,0.0,0.8,person_045,4,suspicious
445,IMG_9018_jpg.rf.8e0d5d2814e21d3917d52645107b2ccc.jpg,640,640,0,1,0,0.0,20.0,0.8,person_045,5,suspicious
446,IMG_8716_jpg.rf.87cdc03cdf5c71d5c8b9df9f669fb205.jpg,640,640,0,0,0,0.0,0.0,0.8,person_045,6,normal
447,IMG_9173_jpg.rf.89c90716a7051b3ffe769f463e07481b.jpg,640,640,0,0,0,0.0,0.0,0.8,person_045,7,normal
448,IMG_9020_jpg.rf.8aa5723d47a992fbc68dbdf033d86daa.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_045,8,suspicious
449,IMG_8589_jpg.rf.8d26582776195eac67626460784401ed.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_045,9,suspicious
450,IMG_9080_jpg.rf.8e785c6d2982627d1816dfada65c95f5.jpg,640,640,1,0,0,0.0,0.0,0.8,person_046,0,suspicious
451,IMG_8683_jpg.rf.86fe7c19189f0bebcc19f5d8ba75c87c.jpg,640,640,1,0,0,0.0,0.0,0.8,person_046,1,suspicious
452,IMG_8698_jpg.rf.87c45f05e48fbe86a2c9f7a0e71bc29f.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_046,2,suspicious
453,IMG_9020_jpg.rf.890c1521da033c6e6bee0723a8fef0fb.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_046,3,suspicious
454,IMG_8736_jpg.rf.86d9f479cb33cebe693954a31e33353e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_046,4,suspicious
455,IMG_8731_jpg.rf.8a0539cf31cd7f93df8c10237411dc64.jpg,640,640,0,1,0,0.0,20.0,0.8,person_046,5,suspicious
456,IMG_9198_jpg.rf.8a16cd886b35cb2fe3ac48ecd2ee59ce.jpg,640,640,0,1,0,0.0,20.0,0.8,person_046,6,suspicious
457,IMG_9103_jpg.rf.8dd8bce5cbb0975ac26bddecb5eaa56c.jpg,640,640,1,0,0,0.0,0.0,0.8,person_046,7,suspicious
458,IMG_9123_jpg.rf.8dac88dbb7f19254c732407e0f47c1f0.jpg,640,640,1,0,0,0.0,0.0,0.8,person_046,8,suspicious
459,IMG_8630_jpg.rf.8b75e49826483d9c6709f8876476f1d5.jpg,640,640,1,0,0,0.0,0.0,0.8,person_046,9,suspicious
460,IMG_8577_jpg.rf.db32e3f831570c439ef045d8abede4bb.jpg,640,640,0,0,0,0.0,0.0,0.8,person_047,0,normal
461,IMG_9140_jpg.rf.da2d276d07c48dd02635d265829107d0.jpg,640,640,1,0,0,0.0,0.0,0.8,person_047,1,suspicious
462,IMG_9022_jpg.rf.e0f6c4a6fbf609a8744fd4ea49b2f9c7.jpg,640,640,0,1,0,0.0,20.0,0.8,person_047,2,suspicious
463,IMG_8691_jpg.rf.d9d55dad54c0d97f99ba8e371d467754.jpg,640,640,1,1,0,0.0,-20.0,0.8,person_047,3,suspicious_multiple
464,IMG_8707_jpg.rf.db354a09824dd80fd6afa94080fd061a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_047,4,suspicious
465,IMG_9107_jpg.rf.e1ea306a2d40166f5854537a751d51a0.jpg,640,640,1,0,0,0.0,0.0,0.8,person_047,5,suspicious
466,IMG_9130_jpg.rf.e2287897e195ba1b386c87e7d1750330.jpg,640,640,1,0,0,0.0,0.0,0.8,person_047,6,suspicious
467,IMG_9146_jpg.rf.dcdb363c15a9e7081a815341dc00cc1d.jpg,640,640,0,0,0,0.0,0.0,0.8,person_047,7,normal
468,IMG_8715_jpg.rf.dea79d1505cecb8d2d4a1962c15af6c1.jpg,640,640,0,0,0,0.0,0.0,0.8,person_047,8,normal
469,IMG_9215_jpg.rf.de5f1f614d3f4641ffe97ce510707b95.jpg,640,640,0,1,0,0.0,20.0,0.8,person_047,9,suspicious
470,IMG_9040_jpg.rf.e2e7ba49c2ac3a605a52552276718d98.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_048,0,suspicious
471,IMG_8604_jpg.rf.e3738b21740d68eab7dd6a548e99daae.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_048,1,suspicious
472,IMG_9211_jpg.rf.e04e09fc98cd28997800da5f0df4ef29.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_048,2,suspicious
473,IMG_8682_jpg.rf.dbf2666d173bfbc00ebdae6cddeda0d8.jpg,640,640,0,1,0,0.0,20.0,0.8,person_048,3,suspicious
474,IMG_8580_jpg.rf.e30a9885191db3abdd54a875cb694929.jpg,640,640,0,0,0,0.0,0.0,0.8,person_048,4,normal
475,IMG_8569_jpg.rf.e2b2ce3d431cedf37fe4756db8994648.jpg,640,640,0,0,0,0.0,0.0,0.8,person_048,5,normal
476,IMG_8672_jpg.rf.e18aff3beb72a69cf72eea94f1edd4fa.jpg,640,640,1,1,0,0.0,20.0,0.8,person_048,6,suspicious_multiple
477,IMG_9197_jpg.rf.dd148f3f35931dffe2cda86d8bc99532.jpg,640,640,0,1,0,0.0,20.0,0.8,person_048,7,suspicious
478,IMG_9126_jpg.rf.e34017a8343f7d15d908e850ad3503a6.jpg,640,640,1,0,0,0.0,0.0,0.8,person_048,8,suspicious
479,IMG_8751_jpg.rf.d931c2e9eed5a17f0bd9d6c1592f9d92.jpg,640,640,1,0,0,0.0,0.0,0.8,person_048,9,suspicious
480,IMG_8580_jpg.rf.da1d080f1d1a10f438ffc49a2eed48dc.jpg,640,640,0,0,0,0.0,0.0,0.8,person_049,0,normal
481,IMG_8751_jpg.rf.e4a3e7f57637c9bd8c6d11829936d8ba.jpg,640,640,1,0,0,0.0,0.0,0.8,person_049,1,suspicious
482,IMG_9137_jpg.rf.e41c781859f999acd17855efc982306f.jpg,640,640,1,0,0,0.0,0.0,0.8,person_049,2,suspicious
483,IMG_8621_jpg.rf.e54c6694a9ceca717019130b63c388a2.jpg,640,640,1,0,0,0.0,0.0,0.8,person_049,3,suspicious
484,IMG_8644_jpg.rf.e44ae7c4ed1b247d0b4448d58b3ebd6c.jpg,640,640,1,0,0,0.0,0.0,0.8,person_049,4,suspicious
485,IMG_9031_jpg.rf.e3ef77aa70efdd8575c91bc27f59095d.jpg,640,640,0,1,0,0.0,20.0,0.8,person_049,5,suspicious
486,IMG_8642_jpg.rf.dd1cddfe09db3133dcb5c6db12150cc9.jpg,640,640,0,1,0,0.0,20.0,0.8,person_049,6,suspicious
487,IMG_8615_jpg.rf.e6679a0cc07b3fee4726d5d87a778679.jpg,640,640,0,1,0,0.0,20.0,0.8,person_049,7,suspicious
488,IMG_8634_jpg.rf.e4043ecdaaec215ab3c0eca7692ef3ca.jpg,640,640,1,0,0,0.0,0.0,0.8,person_049,8,suspicious
489,IMG_8761_jpg.rf.e7598ff63431fce6491cf99d5aed235e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_049,9,suspicious
490,IMG_8565_jpg.rf.ddb7da571bd58d81ed23b8d43fb95d70.jpg,640,640,0,0,0,0.0,0.0,0.8,person_050,0,normal
491,IMG_9052_jpg.rf.dec8dcfe206487f701d6e8fe3a02b174.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_050,1,suspicious
492,IMG_9099_jpg.rf.deb329a0facc2989817514701a05feca.jpg,640,640,1,0,0,0.0,0.0,0.8,person_050,2,suspicious
493,IMG_8653_jpg.rf.da38e2285dabd3cc1963fd0bf2b718fa.jpg,640,640,0,0,0,0.0,0.0,0.8,person_050,3,normal
494,IMG_8675_jpg.rf.deb6ea5f1eaf5ce0e944ab172603c770.jpg,640,640,1,0,0,0.0,0.0,0.8,person_050,4,suspicious
495,IMG_8626_jpg.rf.e664ecaf82ad06e48c5f493c32ab74be.jpg,640,640,0,1,0,0.0,20.0,0.8,person_050,5,suspicious
496,IMG_9167_jpg.rf.e45d8eb39154f775b9bd9cc50e905b22.jpg,640,640,0,0,0,0.0,0.0,0.8,person_050,6,normal
497,IMG_8581_jpg.rf.e79e0321090f50a712ab1cf8d703c10a.jpg,640,640,0,0,0,0.0,0.0,0.8,person_050,7,normal
498,IMG_9174_jpg.rf.e69927dc3ce12d34b6a0bc0420e6d465.jpg,640,640,0,0,0,0.0,0.0,0.8,person_050,8,normal
499,IMG_9080_jpg.rf.e07e6fb0b2b3049fd9ce92f0557933b5.jpg,640,640,1,0,0,0.0,0.0,0.8,person_050,9,suspicious
500,IMG_8754_jpg.rf.e50461d4ae1f89463f335eaed2c6a2ac.jpg,640,640,1,0,0,0.0,0.0,0.8,person_051,0,suspicious
501,IMG_9030_jpg.rf.e7a414b2e7fd1622f725b6407b864f3d.jpg,640,640,0,1,0,0.0,20.0,0.8,person_051,1,suspicious
502,IMG_9220_jpg.rf.dfbae7f8f14a144614cfffa818097a7f.jpg,640,640,0,1,0,0.0,20.0,0.8,person_051,2,suspicious
503,IMG_9140_jpg.rf.ddca1beaa58b7df7aba7737e6d2d31fb.jpg,640,640,1,0,0,0.0,0.0,0.8,person_051,3,suspicious
504,IMG_9136_jpg.rf.e92e6797dc9c1edb697c0f4d08d5fb52.jpg,640,640,1,0,0,0.0,0.0,0.8,person_051,4,suspicious
505,IMG_8662_jpg.rf.eafcbea33188511c307aa25e2e1f8e82.jpg,640,640,0,0,0,0.0,0.0,0.8,person_051,5,normal
506,IMG_9108_jpg.rf.eceab0465f4bafcf7bb1d32f6fb0f14b.jpg,640,640,1,0,0,0.0,0.0,0.8,person_051,6,suspicious
507,IMG_8647_jpg.rf.ed75194eb6ce0164d750d73ab00b1029.jpg,640,640,0,0,0,0.0,0.0,0.8,person_051,7,normal
508,IMG_8739_jpg.rf.dc926da3de4bbbcf28d0975ae2ad77af.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_051,8,suspicious
509,IMG_9209_jpg.rf.ea074a8e0e017e17fc5d985e8cb3f29a.jpg,640,640,0,1,0,0.0,-20.0,0.8,person_051,9,suspicious
510,IMG_8561_jpg.rf.ea6770d89e0ee35f2434d4f9c547a01f.jpg,640,640,0,0,0,0.0,0.0,0.8,person_052,0,normal
511,IMG_9172_jpg.rf.eab4906ff03b788f7da833f83bf000f1.jpg,640,640,0,0,0,0.0,0.0,0.8,person_052,1,normal
512,IMG_9095_jpg.rf.e5d71e9946d842edbbdb9a254a86f111.jpg,640,640,1,0,0,0.0,0.0,0.8,person_052,2,suspicious
513,IMG_8566_jpg.rf.e5b1bbd89e604033915a4218e8d30ccb.jpg,640,640,0,0,0,0.0,0.0,0.8,person_052,3,normal
514,IMG_8577_jpg.rf.e576c1b72cf8c9b0aebf8645053b1d87.jpg,640,640,0,0,0,0.0,0.0,0.8,person_052,4,normal
515,IMG_8631_jpg.rf.ee1e9ed199e41a12c92911b021c8e217.jpg,640,640,1,0,0,0.0,0.0,0.8,person_052,5,suspicious
516,IMG_8630_jpg.rf.eda91903669abe25f78a1c7ae6eaac1e.jpg,640,640,1,0,0,0.0,0.0,0.8,person_052,6,suspicious
517,IMG_9096_jpg.rf.eda11c9c9557f05d41fbe9ac35a00439.jpg,640,640,1,0,0,0.0,0.0,0.8,person_052,7,suspicious
