image_id,frame_id,person_id,split,original_category,lstm_label,label,lean_flag,look_flag,phone_flag,gesture_flag,lean_angle,head_turn_angle,confidence,center_x,center_y,bbox_area,bbox_width,bbox_height,combined_suspicious,lean_magnitude,head_magnitude,spatial_center_offset,image_width,image_height,image_file,sequence_id,frame_in_sequence,sequence_behavior
764,764,person_0764,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,6.620163147355418,-4.09248544092827,0.9496811535440975,0.35451796875,0.4531523437500001,0.5650517880981446,0.7090359375,0.7969296875,1,0.155360949242017,0.0707222033484045,0.1923296874999999,640,640,IMG_9122_jpg.rf.c42e8f83e13fc6d1d9d6ee089ca238f7.jpg,138,0,suspicious_gesture
767,767,person_0767,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-1.283319586905471,-16.3027573040732,0.9937847470002547,0.390625,0.5,0.78125,0.78125,1.0,1,0.0036687301070978,0.112892265801874,0.109375,640,640,IMG_8760_jpg.rf.cad4d0a90498584b878f15262e4fa0bc.jpg,138,1,suspicious_gesture
774,774,person_0774,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-0.7319203749171117,-1.2955532423242302,1.0,0.67340078125,0.55334609375,0.583953605222168,0.6530515625,0.8941921875000001,1,0.0490588317155295,0.0076464794397111,0.226746875,640,640,IMG_9114_jpg.rf.c5e152125ce87ecf80ed706a67406c2d.jpg,138,2,suspicious_gesture
777,777,person_0777,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,3.0023580909182885,2.0985188643001917,0.9829175706994936,0.50430078125,0.6453125,0.7021759521484375,0.9898515625,0.709375,1,0.1382560839953348,0.0037417590303324,0.1496132812499999,640,640,IMG_8759_jpg.rf.cd5aa2407216e12792491c8ded54a51a.jpg,138,3,suspicious_gesture
778,778,person_0778,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,5.806660704397782,16.744861400365355,1.0,0.36872890625,0.4750671875,0.6055741593701172,0.6437078125,0.940759375,1,0.1571360069322742,0.1048859254296651,0.15620390625,640,640,IMG_8612_jpg.rf.c7cbc7e67eae7044a92640c8ced25887.jpg,138,4,suspicious_gesture
780,780,person_0780,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-5.3645750670032974,5.181184067279806,1.0,0.66977421875,0.5096546875,0.4964375618603515,0.6614234375,0.750559375,1,0.0951910340170691,0.05743172133158,0.1794289062499999,640,640,IMG_9120_jpg.rf.cc569c0dd8c42d9cfad664c71d08fd49.jpg,138,5,suspicious_gesture
784,784,person_0784,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,0.4467046728818287,-4.032866517807536,0.8810894340134284,0.3604007812499999,0.41293125,0.3965598163476562,0.4801765624999999,0.8258625,1,0.0272401508937707,0.0684508109909604,0.22666796875,640,640,IMG_9096_jpg.rf.cf3dd6d5284e80481e9f265af5be68f5.jpg,138,6,suspicious_gesture
785,785,person_0785,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,10.132632679672117,-16.053615238031906,0.9635266518246496,0.62246796875,0.45962109375,0.6704133815551759,0.7293109375,0.9192421875,1,0.2310629428900964,0.1265942352200655,0.1628468749999999,640,640,IMG_9132_jpg.rf.cde69e59293498d292e9a9eae88a033e.jpg,138,7,suspicious_gesture
787,787,person_0787,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,8.246860756964667,-12.575708653657344,0.961907895032415,0.65036328125,0.4270929687499999,0.5459962835327148,0.7007265625,0.7791859375,1,0.1774474765222852,0.0755693163647554,0.2232703125,640,640,IMG_8732_jpg.rf.c6d529d3b5f768f17a38a29db5817327.jpg,138,8,suspicious_gesture
788,788,person_0788,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-4.279907422648164,-22.993972705887796,1.0,0.61107734375,0.48916640625,0.6801816499194336,0.7065296875,0.9627078125,1,0.0044529952323558,0.1842068084137317,0.1219109374999999,640,640,IMG_9089_jpg.rf.d081235d7c4e316d35ceddf4afefc32e.jpg,138,9,suspicious_gesture
780,780,person_0780,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,5.4777830553271265,3.06751354928793,0.8587591471812944,0.66977421875,0.5096546875,0.4964375618603515,0.6614234375,0.750559375,1,0.0951910340170691,0.05743172133158,0.1794289062499999,640,640,IMG_9120_jpg.rf.cc569c0dd8c42d9cfad664c71d08fd49.jpg,139,0,suspicious_gesture
784,784,person_0784,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,0,3.7324423203229946,4.1496827758478565,1.0,0.3604007812499999,0.41293125,0.3965598163476562,0.4801765624999999,0.8258625,0,0.0272401508937707,0.0684508109909604,0.22666796875,640,640,IMG_9096_jpg.rf.cf3dd6d5284e80481e9f265af5be68f5.jpg,139,1,suspicious_gesture
785,785,person_0785,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,9.843094273425766,-13.403862467005151,1.0,0.62246796875,0.45962109375,0.6704133815551759,0.7293109375,0.9192421875,1,0.2310629428900964,0.1265942352200655,0.1628468749999999,640,640,IMG_9132_jpg.rf.cde69e59293498d292e9a9eae88a033e.jpg,139,2,suspicious_gesture
787,787,person_0787,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,9.93540316774777,-4.9781067031177315,0.9974438401958845,0.65036328125,0.4270929687499999,0.5459962835327148,0.7007265625,0.7791859375,1,0.1774474765222852,0.0755693163647554,0.2232703125,640,640,IMG_8732_jpg.rf.c6d529d3b5f768f17a38a29db5817327.jpg,139,3,suspicious_gesture
788,788,person_0788,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-2.4114782839216407,-13.793122964380878,1.0,0.61107734375,0.48916640625,0.6801816499194336,0.7065296875,0.9627078125,1,0.0044529952323558,0.1842068084137317,0.1219109374999999,640,640,IMG_9089_jpg.rf.d081235d7c4e316d35ceddf4afefc32e.jpg,139,4,suspicious_gesture
789,789,person_0789,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,0.279344760779099,-0.028218082121554744,1.0,0.33518984375,0.41983984375,0.5608092699829101,0.6703796875,0.8365546875,1,0.0113314073537836,0.0603269718117693,0.2449703125,640,640,IMG_8757_jpg.rf.cfe9285cea3138d1564795619ea4ff52.jpg,139,5,suspicious_gesture
793,793,person_0793,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,4.5375838612569,-7.285002768583241,1.0,0.5145734375,0.69060390625,0.3157865340380859,0.510396875,0.6187078125000001,1,0.2029245711806978,0.0567718723946949,0.2051773437499999,640,640,IMG_8683_jpg.rf.cbe392a6988a3bf9999ca281cb3406c1.jpg,139,6,suspicious_gesture
800,800,person_0800,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,7.1495437342468176,-1.8480055534246875,1.0,0.6023335937500001,0.4691859375,0.567703898305664,0.6952921875,0.816496875,1,0.1063372960036984,0.0552231249787478,0.13314765625,640,640,IMG_9141_jpg.rf.d150d0cd74b81d2697e1430a6d78323a.jpg,139,7,suspicious_gesture
801,801,person_0801,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-0.4813144092310026,-0.8872447434759896,0.9965345012232191,0.29140625,0.57421875,0.24860595703125,0.5828125,0.4265625,1,0.021351914238382,0.0336542423813678,0.2828125,640,640,IMG_8687_jpg.rf.ceeb52ff3f35b62829fb99b6517b5268.jpg,139,8,suspicious_gesture
803,803,person_0803,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,5.94898955712928,-5.201872154544407,0.9829237123316525,0.51307265625,0.6552117187500001,0.5925099166088866,0.8605203124999999,0.6885484374999999,1,0.213485526991277,0.0529788997650199,0.168284375,640,640,IMG_8745_jpg.rf.d0f159f469b9e5485500665e21922f22.jpg,139,9,suspicious_gesture
789,789,person_0789,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-1.89567319959398,8.401479232845501,0.966210227799755,0.33518984375,0.41983984375,0.5608092699829101,0.6703796875,0.8365546875,1,0.0113314073537836,0.0603269718117693,0.2449703125,640,640,IMG_8757_jpg.rf.cfe9285cea3138d1564795619ea4ff52.jpg,140,0,suspicious_gesture
793,793,person_0793,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,9.31486422092634,-7.86442046974147,0.9486944004142729,0.5145734375,0.69060390625,0.3157865340380859,0.510396875,0.6187078125000001,1,0.2029245711806978,0.0567718723946949,0.2051773437499999,640,640,IMG_8683_jpg.rf.cbe392a6988a3bf9999ca281cb3406c1.jpg,140,1,suspicious_gesture
800,800,person_0800,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,0,7.556773368058954,-7.594167229551635,0.9556492950150252,0.6023335937500001,0.4691859375,0.567703898305664,0.6952921875,0.816496875,0,0.1063372960036984,0.0552231249787478,0.13314765625,640,640,IMG_9141_jpg.rf.d150d0cd74b81d2697e1430a6d78323a.jpg,140,2,suspicious_gesture
801,801,person_0801,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,3.4777454698283607,-1.0045533495050565,0.9224722017828508,0.29140625,0.57421875,0.24860595703125,0.5828125,0.4265625,1,0.021351914238382,0.0336542423813678,0.2828125,640,640,IMG_8687_jpg.rf.ceeb52ff3f35b62829fb99b6517b5268.jpg,140,3,suspicious_gesture
803,803,person_0803,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,9.204472577471996,12.382780601270765,0.9862064274657488,0.51307265625,0.6552117187500001,0.5925099166088866,0.8605203124999999,0.6885484374999999,1,0.213485526991277,0.0529788997650199,0.168284375,640,640,IMG_8745_jpg.rf.d0f159f469b9e5485500665e21922f22.jpg,140,4,suspicious_gesture
804,804,person_0804,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-4.9148975237487145,-16.555563650350425,0.9057666211386807,0.541015625,0.5796875,0.48748779296875,0.89140625,0.546875,1,0.0182433667142349,0.1728154501875402,0.120703125,640,640,IMG_9090_jpg.rf.d267d93e3080ef730b81113f8257e59c.jpg,140,5,suspicious_gesture
805,805,person_0805,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,2.1755940490823766,13.226496342586723,0.9995458262071856,0.30234375,0.561328125,0.226094970703125,0.5015625,0.45078125,1,0.0324488584024665,0.0814582807210043,0.2589843749999999,640,640,IMG_8667_jpg.rf.d280ed03b51ab09abcf1aae7fa901e7f.jpg,140,6,suspicious_gesture
808,808,person_0808,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,6.750981506849008,8.31450862030195,0.988183469597883,0.5828125,0.609765625,0.24146240234375,0.621875,0.38828125,1,0.0310296513278212,0.1724346939967909,0.1925781249999999,640,640,IMG_9099_jpg.rf.cd3a8bde2b87291425df4530a3a120e3.jpg,140,7,suspicious_gesture
810,810,person_0810,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,0.5550309263371496,-10.932164976608918,0.9973467649193344,0.6305015624999999,0.49293359375,0.6119060329833984,0.726628125,0.8421171875000001,1,0.1205172476067709,0.1287320189574397,0.1375679687499998,640,640,IMG_9124_jpg.rf.d55447112d90fbc1a1293a32eeac2c1f.jpg,140,8,suspicious_gesture
815,815,person_0815,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,1.5954853435373222,-0.44214792927213376,0.9638934214990004,0.3768351562499999,0.5,0.7536703124999999,0.7536703124999999,1.0,1,0.0990949398089803,0.0251458788929807,0.12316484375,640,640,IMG_9129_jpg.rf.d5b7ca8cfdf04257fb57be2c32983f4e.jpg,140,9,suspicious_gesture
804,804,person_0804,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,1.0119415305993569,-14.143355583098314,1.0,0.541015625,0.5796875,0.48748779296875,0.89140625,0.546875,1,0.0182433667142349,0.1728154501875402,0.120703125,640,640,IMG_9090_jpg.rf.d267d93e3080ef730b81113f8257e59c.jpg,141,0,suspicious_gesture
805,805,person_0805,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,1.9209960338734922,5.849708250964884,1.0,0.30234375,0.561328125,0.226094970703125,0.5015625,0.45078125,1,0.0324488584024665,0.0814582807210043,0.2589843749999999,640,640,IMG_8667_jpg.rf.d280ed03b51ab09abcf1aae7fa901e7f.jpg,141,1,suspicious_gesture
808,808,person_0808,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-0.23872487504244932,8.81381536489216,0.9277728749957639,0.5828125,0.609765625,0.24146240234375,0.621875,0.38828125,1,0.0310296513278212,0.1724346939967909,0.1925781249999999,640,640,IMG_9099_jpg.rf.cd3a8bde2b87291425df4530a3a120e3.jpg,141,2,suspicious_gesture
810,810,person_0810,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,0,6.083617762209051,-16.02292852017528,1.0,0.6305015624999999,0.49293359375,0.6119060329833984,0.726628125,0.8421171875000001,0,0.1205172476067709,0.1287320189574397,0.1375679687499998,640,640,IMG_9124_jpg.rf.d55447112d90fbc1a1293a32eeac2c1f.jpg,141,3,suspicious_gesture
815,815,person_0815,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,7.391907896967061,-5.952876298914666,0.9595996928531338,0.3768351562499999,0.5,0.7536703124999999,0.7536703124999999,1.0,1,0.0990949398089803,0.0251458788929807,0.12316484375,640,640,IMG_9129_jpg.rf.d5b7ca8cfdf04257fb57be2c32983f4e.jpg,141,4,suspicious_gesture
817,817,person_0817,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,7.567806463726144,15.808468644077468,0.9392760136646293,0.484375,0.6734375,0.512294921875,0.784375,0.653125,1,0.1747292331178586,0.248255275431345,0.1890625,640,640,IMG_8745_jpg.rf.d5da625369b1487247957bc55ede7e80.jpg,141,5,suspicious_gesture
821,821,person_0821,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,0,6.755840064584783,18.39643526883978,0.9229963964438033,0.5807234375,0.47410390625,0.7761231959912109,0.8239468750000001,0.9419578125,0,0.1625302921658016,0.1777201488273838,0.10661953125,640,640,IMG_9134_jpg.rf.d6a05358eb3eec4b7e5d0bf3e2d0d8f0.jpg,141,6,suspicious_gesture
823,823,person_0823,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,2.2552290541162683,-7.464361872910273,1.0,0.48828125,0.674609375,0.496043701171875,0.7640625,0.64921875,1,0.0108479232075359,0.0689908469291573,0.1863281249999999,640,640,IMG_8748_jpg.rf.cefccd8c79b51f162f713614a6f06e98.jpg,141,7,suspicious_gesture
824,824,person_0824,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,9.228656464619057,-5.795806335787755,0.9559309882465213,0.470703125,0.658984375,0.6141204833984375,0.94140625,0.65234375,1,0.2231155802295921,0.077223648738091,0.1882812499999999,640,640,IMG_8754_jpg.rf.d184b32897293f6ff4128d2de501b446.jpg,141,8,suspicious_gesture
825,825,person_0825,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,3.192783618618471,3.3399104557720065,1.0,0.52265625,0.64609375,0.53377685546875,0.9359375,0.5703125,1,0.0052174903114648,0.0637552994689261,0.16875,640,640,IMG_9077_jpg.rf.d2a783fd015771c5f10c00bd033345bc.jpg,141,9,suspicious_gesture
817,817,person_0817,train,Left Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,1,13.943034525756694,20.863115822759752,1.0,0.484375,0.6734375,0.512294921875,0.784375,0.653125,1,0.1747292331178586,0.248255275431345,0.1890625,640,640,IMG_8745_jpg.rf.d5da625369b1487247957bc55ede7e80.jpg,142,0,mixed_suspicious
821,821,person_0821,train,Left Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,1,4.6350372430720865,19.166233060375735,1.0,0.5807234375,0.47410390625,0.7761231959912109,0.8239468750000001,0.9419578125,1,0.1625302921658016,0.1777201488273838,0.10661953125,640,640,IMG_9134_jpg.rf.d6a05358eb3eec4b7e5d0bf3e2d0d8f0.jpg,142,1,mixed_suspicious
823,823,person_0823,train,Left Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,0,-3.2619200540130286,-6.068498662617886,0.9473806616962948,0.48828125,0.674609375,0.496043701171875,0.7640625,0.64921875,0,0.0108479232075359,0.0689908469291573,0.1863281249999999,640,640,IMG_8748_jpg.rf.cefccd8c79b51f162f713614a6f06e98.jpg,142,2,mixed_suspicious
824,824,person_0824,train,Left Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,0,11.155358826401775,6.8632942772293175,1.0,0.470703125,0.658984375,0.6141204833984375,0.94140625,0.65234375,0,0.2231155802295921,0.077223648738091,0.1882812499999999,640,640,IMG_8754_jpg.rf.d184b32897293f6ff4128d2de501b446.jpg,142,3,mixed_suspicious
825,825,person_0825,train,Left Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,1,-4.091300633099627,-20.82621141594029,1.0,0.52265625,0.64609375,0.53377685546875,0.9359375,0.5703125,1,0.0052174903114648,0.0637552994689261,0.16875,640,640,IMG_9077_jpg.rf.d2a783fd015771c5f10c00bd033345bc.jpg,142,4,mixed_suspicious
826,826,person_0826,train,Left Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,0,-5.916264224306832,-9.837436175234805,0.9662910912448017,0.43475859375,0.53265546875,0.6895865412817382,0.7382671875,0.9340609375,0,0.0446340397210271,0.0694347199486021,0.097896875,640,640,IMG_9085_jpg.rf.d85eeaae769b2652884aff3febfc3444.jpg,142,5,mixed_suspicious
827,827,person_0827,train,Right Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,0,-6.241462136527515,-0.1587603906880637,0.9514114021303562,0.473828125,0.563671875,0.3389227294921875,0.61015625,0.55546875,0,0.0020854405679108,0.0380986695760607,0.08984375,640,640,IMG_8593_jpg.rf.d893c03c6608f74488994c283a8fb83f.jpg,142,6,mixed_suspicious
828,828,person_0828,train,Left Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,1,10.54086263442013,-11.907434740305916,1.0,0.6546875,0.51663125,0.5193586328125,0.690625,0.7520125,1,0.2597248750474613,0.0904767529240691,0.1713187499999999,640,640,IMG_8744_jpg.rf.d31632e816bd0a7c1051af544a3e8e74.jpg,142,7,mixed_suspicious
832,832,person_0832,train,Right Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,1,10.940765946358768,-6.411552952695113,1.0,0.526171875,0.659765625,0.5861346435546875,0.94609375,0.61953125,1,0.2453274856631226,0.1026878971027224,0.1859374999999999,640,640,IMG_8758_jpg.rf.d305ffbaff18ff7190690017e24860ed.jpg,142,8,mixed_suspicious
833,833,person_0833,train,Right Hand Gesture,mixed_suspicious,suspicious_gesture,0,0,1,1,0.2850680536563235,6.361872493960645,1.0,0.4418625,0.58503515625,0.447359356640625,0.68685,0.6513203125,1,0.0408257115796227,0.0740252050938232,0.1431726562499999,640,640,IMG_8597_jpg.rf.d8939b7df93bb71baec25542df8f0ef1.jpg,142,9,mixed_suspicious
826,826,person_0826,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,2.162467763150294,-1.9243806053160117,0.9488961994086036,0.43475859375,0.53265546875,0.6895865412817382,0.7382671875,0.9340609375,1,0.0446340397210271,0.0694347199486021,0.097896875,640,640,IMG_9085_jpg.rf.d85eeaae769b2652884aff3febfc3444.jpg,143,0,suspicious_gesture
827,827,person_0827,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,3.8538169755823626,-9.089494413983765,0.9290357766738903,0.473828125,0.563671875,0.3389227294921875,0.61015625,0.55546875,1,0.0020854405679108,0.0380986695760607,0.08984375,640,640,IMG_8593_jpg.rf.d893c03c6608f74488994c283a8fb83f.jpg,143,1,suspicious_gesture
828,828,person_0828,train,Left Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,17.474151269201023,-7.278696210084446,0.9615275112753945,0.6546875,0.51663125,0.5193586328125,0.690625,0.7520125,1,0.2597248750474613,0.0904767529240691,0.1713187499999999,640,640,IMG_8744_jpg.rf.d31632e816bd0a7c1051af544a3e8e74.jpg,143,2,suspicious_gesture
832,832,person_0832,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,11.179322252641644,-6.911819589178096,0.9837989306305002,0.526171875,0.659765625,0.5861346435546875,0.94609375,0.61953125,1,0.2453274856631226,0.1026878971027224,0.1859374999999999,640,640,IMG_8758_jpg.rf.d305ffbaff18ff7190690017e24860ed.jpg,143,3,suspicious_gesture
833,833,person_0833,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,5.388614196615352,7.3212142495007715,0.9367889996591325,0.4418625,0.58503515625,0.447359356640625,0.68685,0.6513203125,1,0.0408257115796227,0.0740252050938232,0.1431726562499999,640,640,IMG_8597_jpg.rf.d8939b7df93bb71baec25542df8f0ef1.jpg,143,4,suspicious_gesture
833,833,person_0833,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,0,2.763714967444481,7.409330883048531,0.9895077595674808,0.4418625,0.58503515625,0.447359356640625,0.68685,0.6513203125,0,0.0408257115796227,0.0740252050938232,0.1431726562499999,640,640,IMG_8597_jpg.rf.d8939b7df93bb71baec25542df8f0ef1.jpg,143,5,suspicious_gesture
833,833,person_0833,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,1,1,1,2.462303958641885,12.674422987341888,0.905574740596575,0.4418625,0.58503515625,0.447359356640625,0.68685,0.6513203125,1,0.0408257115796227,0.0740252050938232,0.1431726562499999,640,640,IMG_8597_jpg.rf.d8939b7df93bb71baec25542df8f0ef1.jpg,143,6,suspicious_gesture
833,833,person_0833,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,0.4349987951966372,-1.7372602740803877,0.9339976288765064,0.4418625,0.58503515625,0.447359356640625,0.68685,0.6513203125,1,0.0408257115796227,0.0740252050938232,0.1431726562499999,640,640,IMG_8597_jpg.rf.d8939b7df93bb71baec25542df8f0ef1.jpg,143,7,suspicious_gesture
833,833,person_0833,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,-4.95228335118241,7.287104412402513,1.0,0.4418625,0.58503515625,0.447359356640625,0.68685,0.6513203125,1,0.0408257115796227,0.0740252050938232,0.1431726562499999,640,640,IMG_8597_jpg.rf.d8939b7df93bb71baec25542df8f0ef1.jpg,143,8,suspicious_gesture
833,833,person_0833,train,Right Hand Gesture,suspicious_gesture,suspicious_gesture,0,0,1,1,3.74903138612499,0.616527794047693,1.0,0.4418625,0.58503515625,0.447359356640625,0.68685,0.6513203125,1,0.0408257115796227,0.0740252050938232,0.1431726562499999,640,640,IMG_8597_jpg.rf.d8939b7df93bb71baec25542df8f0ef1.jpg,143,9,suspicious_gesture
0,0,person_0000,test,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,5.221724434084815,25.967080524602192,0.9704061617306566,0.48125,0.609375,0.409609375,0.66875,0.6125,1,0.0390959049889054,0.2464336204441182,0.128125,640,640,IMG_9192_jpg.rf.3f48287e17e008fe0c154b2ac3e7bb14.jpg,144,0,suspicious_looking
1,1,person_0001,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,1,1.2714706651548564,-21.999432198064508,0.9391117845461523,0.4484375,0.5999015625,0.5329242089843751,0.771875,0.6904281250000001,1,0.1299627655566579,0.1978862698468436,0.1514640625,640,640,IMG_9203_jpg.rf.0024faebe61912532c484077deadfce7.jpg,144,1,suspicious_looking
2,2,person_0002,test,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,-0.4399641217054577,-34.815888471824245,0.9386298224236994,0.525390625,0.631640625,0.4242462158203125,0.72890625,0.58203125,1,0.0091304030035029,0.2494851131261389,0.1570312499999999,640,640,IMG_9055_jpg.rf.13d2933a43ff8f2499840ceebade59b8.jpg,144,2,suspicious_looking
2,2,person_0002,train,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,2.6956183394178703,30.35598825076303,0.9713365877029343,0.583984375,0.614453125,0.4243572998046875,0.66484375,0.63828125,1,0.0062071814627964,0.2938739019947309,0.1984375,640,640,IMG_9196_jpg.rf.0147a1e7b2346742e5e18359ab399139.jpg,144,3,suspicious_looking
4,4,person_0004,valid,Looking Right,suspicious_looking,suspicious_looking,0,1,0,0,4.740856710328195,13.424862986413823,1.0,0.74375,0.5515625,0.23255859375,0.459375,0.50625,1,0.1293189564503211,0.1640746606245407,0.2953125,640,640,IMG_8676_jpg.rf.0846894ad3d0dd0ffbb75eddd355ba10.jpg,144,4,suspicious_looking
4,4,person_0004,test,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,2.8967522063020166,-11.254485808207072,1.0,0.5328125,0.678515625,0.41875244140625,0.715625,0.58515625,1,0.0151679736376619,0.1448625987635009,0.2113281249999999,640,640,IMG_9210_jpg.rf.4569197c605c864400f2c09d738660f1.jpg,144,5,suspicious_looking
4,4,person_0004,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,-0.3800694054009953,-18.66474213220119,0.9651734132259016,0.533203125,0.6,0.4210595703125,0.69453125,0.60625,1,0.0009062154371357,0.2866642960632944,0.1332031249999999,640,640,IMG_9064_jpg.rf.016a25124834c04ff042bd133eed92a0.jpg,144,6,suspicious_looking
4,4,person_0004,valid,Looking Left,suspicious_looking,suspicious_looking,0,0,0,0,-1.2332317528344268,-13.873620943215908,0.9323253787007608,0.311328125,0.510546875,0.2375531005859375,0.49765625,0.47734375,0,0.0076054186502301,0.174784737476412,0.1992187499999999,640,640,IMG_8676_jpg.rf.0846894ad3d0dd0ffbb75eddd355ba10.jpg,144,7,suspicious_looking
6,6,person_0006,test,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,5.162932926682826,-18.669443814857136,1.0,0.54140625,0.516796875,0.248060302734375,0.5265625,0.47109375,1,0.031379381952425,0.2168509359377986,0.058203125,640,640,IMG_9007_jpg.rf.97188a4e0e73bfbf1238dbf59aae108d.jpg,144,8,suspicious_looking
7,7,person_0007,test,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,0.16945310446995876,-17.349812654605863,0.9488232514687075,0.5234375,0.638671875,0.4038330078125,0.74375,0.54296875,1,0.0660158736197833,0.1901495639828745,0.162109375,640,640,IMG_9054_jpg.rf.b15ee1e6417ccde75f7ed7592f2963bc.jpg,144,9,suspicious_looking
4,4,person_0004,test,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,-2.8572709091691673,-18.774166307460142,0.9640873680569398,0.5328125,0.678515625,0.41875244140625,0.715625,0.58515625,1,0.0151679736376619,0.1448625987635009,0.2113281249999999,640,640,IMG_9210_jpg.rf.4569197c605c864400f2c09d738660f1.jpg,145,0,suspicious_looking
4,4,person_0004,train,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,-2.645857959480809,-26.876025936173455,1.0,0.533203125,0.6,0.4210595703125,0.69453125,0.60625,1,0.0009062154371357,0.2866642960632944,0.1332031249999999,640,640,IMG_9064_jpg.rf.016a25124834c04ff042bd133eed92a0.jpg,145,1,suspicious_looking
4,4,person_0004,valid,Looking Left,suspicious_looking,suspicious_looking,0,1,0,0,-3.0855419692014343,-5.861133480664169,1.0,0.311328125,0.510546875,0.2375531005859375,0.49765625,0.47734375,1,0.0076054186502301,0.174784737476412,0.1992187499999999,640,640,IMG_8676_jpg.rf.0846894ad3d0dd0ffbb75eddd355ba10.jpg,145,2,suspicious_looking
